Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Label
0.3887362637362638,0.3884992987377279,0.5100896860986548,0.2262773722627737,0.374749498997996,0.5019267822736031,0.2673841059602649,0.488556338028169,0.36968085106382975,0.3407643312101911,0.2476280834914611,0.4631463146314632,0.4619188921859545,0.6925260170293283,0.6063829787234042,0.7050691244239631,0.6660194174757281,0.43385214007782097,0.4840546697038723,0.6484184914841848,0.5386565272496832,0
0.6181318681318682,0.2889200561009818,0.21748878923766807,0.4661105318039625,0.3807615230460922,0.41136801541425816,0.4495033112582781,0.5369718309859155,0.3909574468085106,0.4033970276008493,0.523719165085389,0.6864686468646864,0.8170128585558853,0.5260170293282875,0.5035460992907801,0.5216589861751152,0.5407766990291262,0.7976653696498054,0.306378132118451,0.4428223844282238,0.37008871989860587,2
0.44642857142857145,0.7784011220196354,0.422645739910314,0.437956204379562,0.35971943887775554,0.15028901734104044,0.3965231788079471,0.5079225352112676,0.6099290780141844,0.4171974522292994,0.7741935483870966,0.7854785478547855,0.4777448071216617,0.5307473982970672,0.4583333333333333,0.447926267281106,0.39223300970873787,0.5894941634241244,0.5854214123006832,0.5948905109489051,0.5817490494296578,2
0.26236263736263743,0.39130434782608703,0.4125560538116592,0.551616266944734,0.3486973947895792,0.3959537572254335,0.3899006622516557,0.381161971830986,0.3023049645390071,0.3375796178343949,0.38235294117647056,0.4521452145214521,0.5618199802176063,0.7833491012298959,0.7845744680851063,0.8746543778801843,0.7922330097087378,0.7636186770428015,0.583143507972665,0.5571776155717761,0.25602027883396705,0
0.3090659340659341,0.4249649368863955,0.4831838565022422,0.2930135557872784,0.4579158316633267,0.43159922928709055,0.4329470198675497,0.6276408450704225,0.4964539007092198,0.6857749469214438,0.5218216318785578,0.7711771177117712,0.41938674579624136,0.4578997161778618,0.26241134751773043,0.40184331797235023,0.5203883495145631,0.3394941634241245,0.2596810933940774,0.4221411192214112,0.29404309252218,1
0.3282967032967033,0.2762973352033661,0.5470852017937221,0.3680917622523461,0.24448897795591185,0.44508670520231214,0.2640728476821192,0.323943661971831,0.2065602836879432,0.1645435244161359,0.2798861480075901,0.4389438943894389,0.6765578635014837,0.7114474929044465,0.8829787234042553,0.8451612903225806,0.6368932038834951,0.7704280155642023,0.6640091116173119,0.5900243309002433,0.5019011406844107,2
0.592032967032967,0.5568022440392707,0.39910313901345296,0.3096976016684045,0.4148296593186374,0.3429672447013488,0.2359271523178808,0.35827464788732394,0.35017730496453897,0.2218683651804671,0.3273244781783681,0.4587458745874588,0.5677546983184965,0.5061494796594134,0.7898936170212765,0.7585253456221197,0.7699029126213592,0.7636186770428015,0.4521640091116173,0.7080291970802919,0.4537389100126743,0
0.5013736263736264,0.4081346423562413,0.3228699551569507,0.27111574556830026,0.2204408817635271,0.2639691714836223,0.12582781456953646,0.3195422535211268,0.5913120567375886,0.575371549893843,0.4554079696394686,0.5984598459845984,0.8447082096933729,0.7786187322611163,0.6648936170212766,0.7502304147465437,0.5466019417475728,0.7490272373540856,0.5763097949886105,0.4403892944038929,0.4524714828897339,2
0.2431318681318681,0.6283309957924264,0.6984304932735426,0.6162669447340979,0.7374749498997996,0.7196531791907514,0.6423841059602651,0.6408450704225352,0.7429078014184396,0.6666666666666667,0.4810246679316888,0.41144114411441146,0.4391691394658753,0.32734153263954585,0.2083333333333333,0.34838709677419355,0.20776699029126214,0.32587548638132297,0.16628701594533027,0.7566909975669098,0.458808618504436,1
0.5123626373626374,0.5862552594670407,0.4921524663677129,0.3482794577685088,0.3877755511022045,0.21001926782273608,0.2855960264900663,0.38468309859154937,0.5328014184397163,0.5424628450106157,0.5588235294117646,0.6523652365236524,0.6132542037586548,0.650898770104068,0.5301418439716311,0.4903225806451613,0.5436893203883495,0.4776264591439688,0.5307517084282459,0.5328467153284672,0.6070975918884665,2
0.326923076923077,0.4740532959326789,0.4854260089686099,0.3274244004171011,0.6382765531062125,0.3872832369942196,0.5629139072847682,0.693661971830986,0.35195035460992896,0.4416135881104034,0.3320683111954459,0.4741474147414742,0.5301681503461919,0.5127719962157048,0.551418439716312,0.5576036866359446,0.4825242718446602,0.5029182879377432,0.541002277904328,0.3990267639902676,0.4397972116603295,0
0.5082417582417583,0.511921458625526,0.5526905829596412,0.5995828988529718,0.4929859719438878,0.5712909441233139,0.5,0.6267605633802817,0.3900709219858156,0.5371549893842889,0.2409867172675521,0.3553355335533553,0.5984174085064293,0.4985808893093661,0.4556737588652482,0.23133640552995394,0.4446601941747573,0.3959143968871595,0.674259681093394,0.5206812652068126,0.3891001267427123,0
0.6263736263736264,0.4291725105189341,0.6255605381165921,0.4171011470281543,0.3627254509018037,0.5616570327552985,0.6117549668874173,0.7825704225352114,0.6835106382978723,0.6104033970276008,0.7789373814041745,0.4235423542354235,0.5380811078140455,0.3869441816461684,0.3661347517730496,0.3428571428571429,0.4233009708737864,0.41147859922178986,0.2858769931662869,0.5072992700729927,0.5082382762991128,1
0.3118131868131868,0.6213183730715288,0.4461883408071749,0.5182481751824817,0.3496993987975952,0.2976878612716763,0.3377483443708609,0.4154929577464789,0.5159574468085106,0.4363057324840765,0.5426944971537001,0.5434543454345435,0.7309594460929774,0.662251655629139,0.5177304964539006,0.543778801843318,0.34174757281553403,0.6468871595330739,0.5022779043280181,0.6119221411192214,0.541191381495564,2
0.5975274725274726,0.511921458625526,0.5840807174887893,0.4629822732012512,0.6262525050100199,0.42967244701348745,0.39403973509933776,0.6628521126760564,0.7659574468085105,0.664543524416136,0.5834914611005692,0.6864686468646864,0.5459940652818991,0.2951750236518448,0.3705673758865248,0.3603686635944701,0.3009708737864077,0.44649805447470814,0.5615034168564921,0.4282238442822384,0.2636248415716096,1
0.3585164835164836,0.4123422159887799,0.26008968609865474,0.2544316996871741,0.3947895791583167,0.40462427745664736,0.5546357615894039,0.5677816901408451,0.7491134751773051,0.8280254777070064,0.7381404174573054,0.5610561056105611,0.705242334322453,0.7076631977294229,0.32092198581560283,0.335483870967742,0.3737864077669903,0.5194552529182879,0.2801822323462414,0.34671532846715325,0.4017743979721166,2
0.3942307692307693,0.5203366058906032,0.9753363228699552,0.7236704900938478,0.6883767535070142,0.7273603082851638,0.8071192052980132,0.6355633802816902,0.6622340425531914,0.4055201698513801,0.22296015180265646,0.3817381738173817,0.1810089020771513,0.08893093661305579,0.041666666666666664,0.30230414746543777,0.3466019417475728,0.40272373540856027,0.3120728929384965,0.6167883211678832,0.5551330798479088,0
0.4862637362637363,0.6451612903225806,0.3878923766816144,0.37851929092805,0.7935871743486975,0.6339113680154143,0.7144039735099338,0.6734154929577465,0.5523049645390071,0.3821656050955414,0.009487666034155628,0.3047304730473047,0.3224530168150346,0.2308420056764427,0.2836879432624113,0.2405529953917051,0.3679611650485437,0.4698443579766537,0.5182232346241458,0.6885644768856447,0.4828897338403042,0
0.3434065934065934,0.5904628330995793,0.7320627802690584,0.9071949947862356,0.8507014028056111,0.8025048169556841,0.8228476821192054,0.7147887323943662,0.6028368794326241,0.4936305732484077,0.1698292220113852,0.24422442244224424,0.27794263105835804,0.0993377483443708,0.1906028368794326,0.2423963133640553,0.4,0.382295719844358,0.4282460136674259,0.3260340632603406,0.6007604562737643,0
0.5054945054945056,0.6507713884992987,0.3912556053811659,0.39728884254431696,0.19238476953907813,0.371868978805395,0.2665562913907285,0.39348591549295775,0.3803191489361701,0.29193205944798306,0.44686907020872857,0.4675467546754676,0.5450049455984174,0.8032166508987701,0.6595744680851063,0.8608294930875575,0.5495145631067961,0.5943579766536964,0.3496583143507972,0.6411192214111922,0.7338403041825096,2
0.6868131868131868,0.3786816269284713,0.4260089686098655,0.33472367049009377,0.43687374749499003,0.3448940269749518,0.39486754966887416,0.4515845070422536,0.4530141843971631,0.4766454352441614,0.5123339658444023,0.2420242024202421,0.7675568743818002,0.6584673604541154,0.6028368794326241,0.7686635944700458,0.6300970873786408,0.8618677042801556,0.6002277904328017,0.5705596107055961,0.3726235741444867,2
0.20467032967032966,0.4628330995792427,0.6109865470852018,0.5693430656934306,0.402805611222445,0.2870905587668593,0.27897350993377484,0.29313380281690143,0.3280141843971631,0.5764331210191083,0.32163187855787473,0.5192519251925192,0.5321463897131553,0.7596972563859979,0.6604609929078014,0.5797235023041474,0.8970873786407767,0.7461089494163423,0.5102505694760819,0.6119221411192214,0.4030418250950569,2
0.5865384615384616,0.6633941093969145,0.5840807174887893,0.3691345151199165,0.4438877755511023,0.3362235067437379,0.2971854304635761,0.6320422535211268,0.5673758865248226,0.6008492569002124,0.3870967741935484,0.5324532453245324,0.7181008902077152,0.6329233680227058,0.525709219858156,0.3428571428571429,0.5990291262135923,0.6070038910505836,0.6378132118451024,0.6605839416058394,0.4879594423320661,2
0.3296703296703297,0.667601683029453,0.6289237668161435,0.6600625651720542,0.5030060120240479,0.4865125240847784,0.6456953642384107,0.670774647887324,0.5115248226950354,0.35031847133757965,0.2438330170777989,0.3311331133113311,0.3293768545994065,0.6717123935666982,0.426418439716312,0.2811059907834101,0.41941747572815535,0.4484435797665369,0.3974943052391799,0.5535279805352797,0.3041825095057035,0
0.6950549450549451,0.6619915848527349,0.7645739910313902,0.724713242961418,0.4629258517034068,0.5712909441233139,0.6001655629139073,0.7068661971830986,0.5753546099290779,0.6104033970276008,0.3956356736242884,0.3256325632563256,0.3056379821958457,0.4058656575212866,0.4219858156028369,0.34838709677419355,0.5446601941747573,0.3968871595330739,0.4669703872437357,0.17153284671532842,0.4169835234474018,1
0.3667582417582418,0.5245441795231417,0.5325112107623319,0.2877997914494265,0.4328657314629259,0.7052023121387283,0.456953642384106,0.7068661971830986,0.7393617021276595,0.6613588110403398,0.6072106261859582,0.6347634763476349,0.41048466864490596,0.4853358561967833,0.4671985815602836,0.4746543778801843,0.5,0.5408560311284046,0.4965831435079726,0.4172749391727494,0.7490494296577948,1
0.4931318681318682,0.5343618513323983,0.7365470852017938,0.5078206465067778,0.3697394789579159,0.19653179190751446,0.4180463576158941,0.33978873239436624,0.3563829787234042,0.3853503184713376,0.4231499051233396,0.4389438943894389,0.7240356083086054,0.7842951750236518,0.6551418439716311,0.6635944700460831,0.5805825242718446,0.5700389105058365,0.5911161731207288,0.4124087591240876,0.5741444866920152,0
0.3516483516483517,0.4586255259467041,0.7522421524663677,0.6934306569343065,0.5861723446893788,0.5712909441233139,0.6514900662251656,0.6637323943661972,0.5540780141843971,0.5106157112526539,0.277988614800759,0.3278327832783278,0.3788328387734916,0.3822138126773888,0.1205673758865248,0.3594470046082949,0.3786407766990291,0.3657587548638132,0.5660592255125284,0.3990267639902676,0.5779467680608366,1
0.07417582417582419,0.6030855539971949,0.4910313901345292,0.6569343065693429,0.4679358717434871,0.5934489402697495,0.6241721854304636,0.6205985915492958,0.6861702127659575,0.6783439490445862,0.5464895635673624,0.5775577557755776,0.43620178041543023,0.19583727530747394,0.22695035460992904,0.4884792626728111,0.441747572815534,0.3871595330739299,0.5683371298405466,0.3479318734793187,0.6932826362484158,1
0.4697802197802198,0.7671809256661992,0.7208520179372198,0.4431699687174139,0.3276553106212425,0.4845857418111753,0.3394039735099338,0.3195422535211268,0.6001773049645389,0.2505307855626327,0.12333965844402275,0.735973597359736,0.6617210682492582,0.6480605487228004,0.827127659574468,0.7262672811059907,0.7592233009708738,0.8472762645914396,0.6013667425968108,0.6618004866180048,0.4790874524714829,2
0.7211538461538463,0.6886395511921459,0.6513452914798207,0.7872784150156412,0.4749498997995992,0.7225433526011561,0.6531456953642385,0.5431338028169015,0.7251773049645389,0.5583864118895967,0.27514231499051234,0.4884488448844885,0.29080118694362017,0.4446546830652791,0.3714539007092198,0.4064516129032258,0.454368932038835,0.4756809338521401,0.2505694760820045,0.5377128953771289,0.24081115335868186,0
0.521978021978022,0.1416549789621318,0.4697309417040359,0.4713242961418144,0.4498997995991985,0.5019267822736031,0.4660596026490067,0.35563380281690143,0.4237588652482269,0.5636942675159236,0.42220113851992397,0.3916391639163917,0.8199802176063304,0.8703878902554399,0.6241134751773049,0.7327188940092165,0.4097087378640777,0.5826848249027237,0.4988610478359908,0.4890510948905109,0.4638783269961978,2
0.5412087912087913,0.41374474053295934,0.17376681614349776,0.3493222106360792,0.36673346693386777,0.15703275529865124,0.29304635761589404,0.4401408450704226,0.577127659574468,0.39171974522293,0.4165085388994307,0.6105610561056105,0.6577645895153313,0.6225165562913907,0.5540780141843971,0.5244239631336405,0.3902912621359224,0.6021400778210116,0.347380410022779,0.6447688564476886,0.4144486692015209,2
0.3777472527472528,0.4712482468443198,0.3699551569506727,0.6736183524504692,0.8647294589178358,0.5375722543352601,0.8294701986754969,0.7227112676056341,0.7570921985815602,0.5392781316348196,0.4497153700189752,0.32233223322332233,0.4213649851632048,0.4550614947965941,0.11613475177304965,0.5142857142857142,0.4135922330097087,0.5885214007782099,0.4624145785876992,0.3722627737226277,0.7325728770595691,1
0.4340659340659341,0.4866760168302946,0.6591928251121076,0.2982273201251303,0.2915831663326653,0.4017341040462428,0.2201986754966888,0.32834507042253525,0.4494680851063829,0.4033970276008493,0.3462998102466793,0.418041804180418,0.7507418397626113,0.7218543046357615,0.6187943262411346,0.6534562211981566,0.7,0.6692607003891049,0.4487471526195899,0.3722627737226277,0.5804816223067174,2
0.3489010989010989,0.5610098176718092,0.6647982062780269,0.5140771637122001,0.4198396793587175,0.5741811175337187,0.429635761589404,0.2640845070422536,0.38475177304964536,0.2664543524416136,0.34440227703984816,0.5511551155115512,0.5459940652818991,0.6802270577105014,0.4556737588652482,0.6737327188940092,0.4262135922330097,0.4552529182879377,0.5808656036446469,0.5766423357664233,0.6996197718631179,0
0.4354395604395605,0.3856942496493689,0.6210762331838565,0.4504692387904066,0.5691382765531062,0.4720616570327553,0.5645695364238411,0.5695422535211268,0.6799645390070921,0.8609341825902337,0.8500948766603414,0.6798679867986799,0.7922848664688427,0.5931882686849574,0.3705673758865248,0.3465437788018433,0.3087378640776699,0.44163424124513617,0.34510250569476075,0.4282238442822384,0.6945500633713562,1
0.26510989010989017,0.7040673211781207,0.6860986547085202,0.7820646506777893,0.623246492985972,0.4479768786127167,0.5364238410596027,0.5713028169014085,0.5035460992907801,0.5774946921443738,0.3927893738140418,0.2607260726072607,0.4846686449060336,0.391674550614948,0.41046099290780136,0.5262672811059907,0.4854368932038835,0.480544747081712,0.39863325740318895,0.3175182481751825,0.4689480354879595,0
0.4931318681318682,0.1921458625525947,0.31390134529147984,0.4598540145985401,0.4408817635270542,0.3863198458574181,0.29966887417218546,0.4154929577464789,0.4494680851063829,0.3704883227176221,0.4990512333965844,0.5456545654565457,0.5974282888229476,0.7000946073793756,0.8235815602836879,0.6285714285714286,0.4203883495145631,0.5603112840466926,0.5592255125284737,0.43673965936739656,0.5310519645120406,2
0.5164835164835165,0.5203366058906032,0.6535874439461884,0.6673618352450469,0.6663326653306614,0.6531791907514449,0.6399006622516556,0.7570422535211269,0.4618794326241135,0.6921443736730362,0.5351043643263756,0.6127612761276128,0.3214638971315529,0.3207190160832545,0.2544326241134751,0.1317972350230415,0.4864077669902913,0.3375486381322957,0.4009111617312072,0.5924574209245742,0.1850443599493029,1
0.375,0.2566619915848528,0.3665919282511211,0.2022940563086548,0.404809619238477,0.3140655105973025,0.326158940397351,0.4542253521126761,0.5886524822695034,0.3842887473460722,0.5550284629981024,0.9339933993399342,0.6528189910979229,0.4966887417218543,0.5780141843971629,0.6654377880184332,0.5902912621359223,0.6245136186770428,0.5683371298405466,0.3211678832116788,0.4524714828897339,2
0.5274725274725275,0.3520336605890603,0.5482062780269059,0.5265901981230448,0.3016032064128257,0.3872832369942196,0.3865894039735099,0.33802816901408456,0.4574468085106382,0.3970276008492569,0.4582542694497154,0.6666666666666667,0.6360039564787339,0.4607379375591296,0.6950354609929077,0.5198156682027649,0.6407766990291262,0.5593385214007782,0.6765375854214122,0.497566909975669,0.5589353612167299,2
0.21153846153846154,0.455820476858345,0.5482062780269059,0.5213764337851928,0.5170340681362726,0.4913294797687861,0.4850993377483444,0.4911971830985916,0.6312056737588652,0.5679405520169851,0.5085388994307399,0.7491749174917492,0.6350148367952522,0.6594134342478714,0.38475177304964536,0.4820276497695852,0.36019417475728155,0.5359922178988327,0.5034168564920273,0.5498783454987834,0.4651457541191382,2
0.6112637362637363,0.2805049088359046,0.4887892376681615,0.4650677789363921,0.43887775551102215,0.28323699421965315,0.32781456953642385,0.4753521126760564,0.2978723404255319,0.3566878980891721,0.42030360531309297,0.6611661166116611,0.5845697329376854,0.706717123935667,0.7180851063829786,0.68110599078341,0.4669902912621359,0.8531128404669259,0.5922551252847379,0.6532846715328466,0.5310519645120406,0
0.4807692307692308,0.5890603085553997,0.5067264573991032,0.5651720542231491,0.4438877755511023,0.3911368015414258,0.4991721854304636,0.3080985915492958,0.3058510638297872,0.4118895966029724,0.2827324478178368,0.30583058305830585,0.5984174085064293,0.7360454115421002,0.4796099290780141,0.5447004608294931,0.5883495145631068,0.5787937743190661,0.3974943052391799,0.8150851581508516,0.5652724968314322,0
0.5315934065934066,0.5189340813464236,0.4573991031390135,0.42335766423357657,0.2985971943887776,0.35452793834296725,0.4428807947019868,0.5484154929577465,0.7012411347517729,0.4649681528662421,0.7979127134724856,0.6875687568756875,0.4876360039564787,0.7019867549668873,0.34751773049645385,0.4368663594470046,0.36893203883495146,0.41050583657587547,0.6833712984054668,0.3248175182481752,0.4993662864385298,2
0.2431318681318681,0.3604488078541375,0.6233183856502242,0.4577685088633993,0.6673346693386774,0.4576107899807321,0.478476821192053,0.42429577464788737,0.29166666666666663,0.32377919320594484,0.4117647058823529,0.3718371837183718,0.3946587537091988,0.6045411542100283,0.4849290780141844,0.4396313364055301,0.4029126213592233,0.5379377431906615,0.5774487471526195,0.7469586374695862,0.5107731305449937,0
0.4313186813186813,0.5133239831697055,0.6468609865470852,0.3701772679874869,0.5410821643286573,0.3246628131021194,0.3311258278145696,0.4744718309859156,0.4228723404255319,0.416135881104034,0.4886148007590132,0.6171617161716172,0.8011869436201782,0.706717123935667,0.6391843971631205,0.8847926267281105,0.6126213592233011,0.7324902723735408,0.6719817767653757,0.5900243309002433,0.4740177439797212,2
0.4766483516483517,0.5077138849929874,0.6760089686098655,0.8310740354535975,0.5651302605210421,0.5404624277456647,0.6167218543046358,0.5695422535211268,0.4920212765957446,0.4639065817409767,0.4146110056925996,0.42904290429042896,0.5637982195845697,0.293282876064333,0.4219858156028369,0.552073732718894,0.6058252427184466,0.4182879377431906,0.5523917995444191,0.5827250608272505,0.4879594423320661,0
0.3722527472527473,0.4880785413744741,0.4798206278026906,0.5881126173096975,0.5440881763527055,0.4258188824662813,0.5422185430463576,0.5466549295774649,0.6843971631205672,0.4830148619957537,0.7087286527514229,0.5687568756875687,0.5667655786350149,0.3396404919583728,0.3111702127659574,0.4728110599078341,0.2184466019417476,0.3793774319066148,0.4225512528473803,0.2956204379562044,0.5880861850443599,1
0.521978021978022,0.6255259467040674,0.5437219730941705,0.5099061522419186,0.7965931863727456,0.6955684007707129,0.6970198675496688,0.534330985915493,0.674645390070922,0.5902335456475585,0.32447817836812143,0.33333333333333337,0.35806132542037583,0.3462630085146641,0.275709219858156,0.4387096774193549,0.533009708737864,0.6118677042801556,0.5694760820045557,0.5985401459854014,0.5031685678073511,0
0.4546703296703297,0.5778401122019635,0.5795964125560539,0.319082377476538,0.3897795591182365,0.464354527938343,0.5190397350993378,0.4823943661971831,0.5168439716312057,0.3089171974522293,0.3908918406072106,0.3795379537953796,0.3837784371909001,0.5629139072847682,0.4716312056737588,0.4903225806451613,0.4388349514563107,0.5457198443579766,0.6719817767653757,0.5121654501216545,0.30798479087452474,0
0.3626373626373627,0.2805049088359046,0.8419282511210763,0.6339937434827946,0.809619238476954,0.5231213872832371,0.7350993377483444,0.4823943661971831,0.4689716312056737,0.33651804670912955,0.3975332068311195,0.4818481848184818,0.3926805143422354,0.5014191106906338,0.2482269503546099,0.4986175115207373,0.4475728155339806,0.4912451361867704,0.4123006833712983,0.4914841849148418,0.2801013941698353,0
0.5521978021978022,0.426367461430575,0.3329596412556054,0.3712200208550573,0.4569138276553107,0.3111753371868978,0.5471854304635762,0.4401408450704226,0.4281914893617021,0.19745222929936307,0.2077798861480076,0.5698569856985699,0.4896142433234421,0.5458845789971618,0.5709219858156027,0.5944700460829493,0.4747572815533979,0.5087548638132295,0.6366742596810933,0.5109489051094891,0.5069708491761724,0
0.24175824175824176,0.7489481065918653,0.6255605381165921,0.6235662148070906,0.7555110220440882,0.6435452793834296,0.6672185430463577,0.6945422535211269,0.7367021276595743,0.3174097664543525,0.2969639468690702,0.383938393839384,0.3105835806132542,0.445600756859035,0.22429078014184395,0.3714285714285713,0.4407766990291262,0.4503891050583657,0.5250569476082003,0.4708029197080292,0.46768060836501896,0
0.3516483516483517,0.4025245441795232,0.4316143497757848,0.29614181438998954,0.3857715430861724,0.43159922928709055,0.3923841059602649,0.6223591549295775,0.5602836879432623,0.8290870488322717,0.8206831119544591,0.7502750275027503,0.7695351137487636,0.4947965941343425,0.5141843971631205,0.2377880184331797,0.2466019417475729,0.4659533073929961,0.3872437357630979,0.4501216545012165,0.5437262357414449,2
0.4945054945054945,0.4347826086956522,0.4730941704035875,0.5943691345151199,0.4138276553106213,0.4576107899807321,0.5124172185430464,0.5123239436619719,0.7340425531914894,0.5084925690021231,0.6015180265654648,0.4312431243124313,0.3313550939663699,0.31220435193945123,0.451241134751773,0.39815668202764976,0.37281553398058254,0.4766536964980545,0.5284738041002277,0.656934306569343,0.532319391634981,1
