Length,Diam,Height,Whole,Shucked,Viscera,Shell,Rings,Label
0.3783783783783784,0.3781512605042017,0.0752212389380531,0.10217814768903842,0.06321452589105582,0.05134957208689928,0.11310413552566022,0.2142857142857143,None
0.4932432432432433,0.4789915966386555,0.08849557522123895,0.15902248981760228,0.1257565568258238,0.1138907175773535,0.1280518186347783,0.3214285714285714,None
0.3918918918918919,0.4033613445378151,0.07079646017699115,0.08978218523109616,0.06455951580363146,0.05595786701777485,0.09815645241654213,0.2142857142857143,None
0.5067567567567568,0.4453781512605042,0.08849557522123895,0.13423056490171772,0.1139878950907868,0.09809084924292297,0.11310413552566022,0.2857142857142857,M
0.3783783783783784,0.3781512605042017,0.08407079646017701,0.08624048167168408,0.06355077336919973,0.08097432521395655,0.07324364723467862,0.35714285714285715,None
0.41216216216216217,0.3697478991596639,0.08849557522123895,0.07915707455285992,0.0531271015467384,0.06385780118499013,0.08320876930742405,0.3214285714285714,None
0.6621621621621621,0.6470588235294118,0.13716814159292035,0.3320347086948822,0.2868190988567585,0.2811059907834101,0.2675635276532138,0.3928571428571429,F
0.6418918918918921,0.6050420168067226,0.1194690265486726,0.2697007260492297,0.2131809011432414,0.2758393680052666,0.19780767314399605,0.2857142857142857,F
0.7297297297297297,0.7142857142857143,0.14601769911504425,0.4106605277138303,0.3443174176193678,0.3956550362080316,0.30244145490782265,0.3214285714285714,None
0.6554054054054055,0.6470588235294118,0.12389380530973453,0.3281388347795289,0.2565568258238063,0.2468729427254773,0.2974588938714499,0.35714285714285715,F
0.6824324324324323,0.6638655462184874,0.16371681415929204,0.35186824862758986,0.2646267652992602,0.3574720210664911,0.2825112107623318,0.35714285714285715,None
0.6959459459459459,0.6554621848739496,0.12389380530973453,0.32902426066938195,0.2387357094821789,0.3074391046741277,0.2775286497259592,0.3928571428571429,None
0.7162162162162162,0.7058823529411764,0.1592920353982301,0.3309721976270586,0.26429051782111623,0.28768926925608945,0.29247633283507724,0.5,None
0.6756756756756757,0.6218487394957983,0.12389380530973453,0.3051177616433505,0.26361802286482844,0.2982225148123765,0.19780767314399605,0.35714285714285715,None
0.6824324324324323,0.6974789915966386,0.14601769911504425,0.3525765893394723,0.2639542703429724,0.3179723502304147,0.32735426008968616,0.3214285714285714,None
0.8175675675675677,0.8487394957983194,0.14601769911504425,0.5797768726757571,0.4065232010759919,0.3686635944700461,0.4569008470353762,0.5,None
0.7972972972972974,0.7899159663865547,0.14601769911504425,0.4731715955374535,0.3702084734364491,0.4700460829493087,0.3472845042351769,0.6071428571428571,None
0.8175675675675677,0.8319327731092437,0.15486725663716813,0.6360899592704091,0.5474108944182917,0.5161290322580645,0.4519182859990035,0.6428571428571428,None
0.8513513513513513,0.8319327731092437,0.1769911504424779,0.6047458827696122,0.4250168123739071,0.5411454904542461,0.4867962132536124,0.42857142857142855,None
0.5270270270270271,0.5042016806722689,0.09292035398230088,0.16911634496192668,0.15198386012104906,0.16260697827518106,0.1230692575984056,0.25,None
0.6283783783783784,0.7058823529411764,0.13716814159292035,0.4303169824685674,0.3560860793544047,0.4042132982225148,0.3373193821624316,0.5357142857142857,None
0.5067567567567568,0.5042016806722689,0.09292035398230088,0.1843456702673986,0.15870880968392734,0.15273206056616195,0.1429995017438964,0.25,F
0.6756756756756757,0.6554621848739496,0.1194690265486726,0.31202408358420397,0.2555480833893745,0.26728110599078336,0.2575984055804684,0.35714285714285715,F
0.3783783783783784,0.3949579831932773,0.07964601769911504,0.11528245085886313,0.0894418291862811,0.11257406188281764,0.08819133034379673,0.2857142857142857,None
0.5067567567567568,0.4705882352941176,0.09292035398230088,0.14981406056313085,0.12474781439139206,0.11915734035549702,0.11310413552566022,0.2857142857142857,None
0.6418918918918921,0.6218487394957983,0.1194690265486726,0.30086771737205603,0.24277067921990586,0.2574061882817643,0.2675635276532138,0.4642857142857143,None
0.22297297297297292,0.2016806722689076,0.03982300884955752,0.02408358420400213,0.020511096166778743,0.03028308097432521,0.01843547583457897,0.14285714285714285,I
0.17567567567567569,0.15966386554621848,0.04867256637168142,0.014166814237648309,0.016476126429051774,0.01909150757077024,0.010463378176382664,0.14285714285714285,I
0.18243243243243246,0.15966386554621848,0.04424778761061948,0.014166814237648309,0.011096166778749158,0.015799868334430544,0.01345291479820628,0.10714285714285714,None
0.42567567567567577,0.4033613445378151,0.08407079646017701,0.07118824154418275,0.0581708137188971,0.05859117840684661,0.07324364723467862,0.2142857142857143,I
0.5337837837837838,0.5294117647058824,0.10619469026548672,0.20453338055604747,0.1963685272360457,0.2982225148123765,0.1380169407075237,0.2857142857142857,None
0.5202702702702703,0.5378151260504201,0.10619469026548672,0.16238710819904376,0.1186953597848016,0.14417379855167872,0.14798206278026907,0.2142857142857143,None
0.33783783783783783,0.3193277310924369,0.06194690265486726,0.05631308659465203,0.05010087424344317,0.03291639236339697,0.04334828101644245,0.17857142857142855,I
0.6081081081081081,0.6218487394957983,0.1415929203539823,0.29520099167699665,0.2377269670477471,0.2804476629361421,0.2426507224713503,0.2857142857142857,F
0.6013513513513514,0.5966386554621849,0.10619469026548672,0.21002302107313614,0.15971755211835909,0.1454904542462146,0.18784255107125067,0.25,None
0.4391891891891893,0.4453781512605042,0.08407079646017701,0.10660527713830352,0.08910558170813719,0.07834101382488479,0.09815645241654213,0.2142857142857143,None
0.5540540540540541,0.5126050420168067,0.11504424778761065,0.19107490703028154,0.1738399462004035,0.1257406188281764,0.15794718485301448,0.3214285714285714,None
0.5337837837837838,0.5126050420168067,0.10619469026548672,0.16840800425004426,0.14088769334229992,0.13824884792626727,0.14798206278026907,0.3214285714285714,None
0.4459459459459461,0.4285714285714286,0.08849557522123895,0.13564724632548256,0.11566913248150637,0.11981566820276494,0.10812157448928753,0.2142857142857143,None
0.5743243243243243,0.5798319327731093,0.12389380530973453,0.2335753497432265,0.17182246133154,0.2304147465437788,0.21773791728948685,0.25,None
0.5,0.4957983193277311,0.10619469026548672,0.15601204179210199,0.1284465366509751,0.12508229098090848,0.133034379671151,0.25,None
0.5337837837837838,0.5546218487394958,0.1194690265486726,0.20807508411545955,0.18527236045729656,0.1573403554970375,0.1679123069257599,0.25,M
0.2297297297297297,0.22689075630252106,0.05309734513274336,0.02975030989906145,0.027572293207800937,0.01777485187623436,0.023418036870951675,0.10714285714285714,None
0.5810810810810811,0.5798319327731093,0.11061946902654868,0.20577297680184167,0.16476126429051782,0.1705069124423963,0.17289486796213255,0.2142857142857143,None
0.5067567567567568,0.4873949579831932,0.09292035398230088,0.14503276075792454,0.12037659717552116,0.14746543778801846,0.133034379671151,0.2142857142857143,None
0.5810810810810811,0.5882352941176471,0.09734513274336284,0.2206481317513724,0.2044384667114996,0.21000658327847266,0.17289486796213255,0.2857142857142857,None
0.6148648648648649,0.5966386554621849,0.11504424778761065,0.2459713122011688,0.20242098184263616,0.2541145490454246,0.19780767314399605,0.3214285714285714,F
0.47297297297297297,0.4537815126050421,0.08407079646017701,0.1333451390118647,0.1139878950907868,0.10467412771560236,0.09815645241654213,0.2142857142857143,M
0.6013513513513514,0.5798319327731093,0.10619469026548672,0.20471046573401805,0.15669132481506387,0.17248189598420013,0.182859990034878,0.25,None
0.5405405405405406,0.5042016806722689,0.10619469026548672,0.16929343013989728,0.15669132481506387,0.13298222514812374,0.133034379671151,0.25,None
0.6621621621621621,0.6470588235294118,0.1415929203539823,0.3233575349743227,0.2373907195696032,0.2541145490454246,0.31738913801694074,0.3928571428571429,None
0.7027027027027026,0.7394957983193278,0.16371681415929204,0.4544005666725695,0.2790854068594485,0.2942725477287689,0.4818136522172397,0.42857142857142855,F
0.5405405405405406,0.5630252100840336,0.10619469026548672,0.18717903311492826,0.1429051782111634,0.15141540487162605,0.1679123069257599,0.3214285714285714,None
0.31756756756756754,0.3025210084033613,0.06194690265486726,0.05277138303523995,0.041694687289845316,0.05266622778143516,0.04334828101644245,0.17857142857142855,I
0.6486486486486487,0.6218487394957983,0.11504424778761065,0.2707632371170533,0.1768661735036987,0.2205398288347597,0.2725460886895865,0.42857142857142855,None
0.4391891891891893,0.4453781512605042,0.09734513274336284,0.1243137949353639,0.093813046402152,0.12903225806451613,0.09815645241654213,0.25,None
0.7027027027027026,0.7058823529411764,0.1504424778761062,0.4409420931468037,0.32212508406186946,0.2955892034233048,0.42202291978076734,0.6785714285714285,None
0.6689189189189189,0.7142857142857143,0.15486725663716813,0.4189835310784488,0.3180901143241425,0.3429888084265964,0.3771798704534131,0.35714285714285715,M
0.7162162162162162,0.6638655462184874,0.17256637168141595,0.3881707101115636,0.3227975790181573,0.3805134957208689,0.3124065769805681,0.42857142857142855,None
0.7094594594594594,0.7058823529411764,0.13274336283185842,0.3561182928988844,0.2969065232010759,0.29032258064516125,0.2775286497259592,0.5,None
0.7027027027027026,0.7058823529411764,0.12389380530973453,0.3336284752966177,0.2431069266980497,0.2481895984200131,0.3124065769805681,0.2857142857142857,None
0.7094594594594594,0.6974789915966386,0.13274336283185842,0.32583672746591114,0.24344317417619366,0.2547728768926925,0.30244145490782265,0.3214285714285714,None
0.6486486486486487,0.6218487394957983,0.12389380530973453,0.2783778997697892,0.1889710827168796,0.20934825543120472,0.2825112107623318,0.35714285714285715,None
0.7297297297297297,0.7058823529411764,0.1504424778761062,0.3897644767132991,0.3150638870208473,0.3094140882159315,0.3423019431988042,0.4642857142857143,None
0.6756756756756757,0.6554621848739496,0.12389380530973453,0.33256596422879403,0.25790181573638193,0.3311389071757735,0.2825112107623318,0.2857142857142857,None
0.7364864864864865,0.7647058823529412,0.15486725663716813,0.5712767841331681,0.34263618022864817,0.2521395655036208,0.6711509715994023,0.3928571428571429,None
0.6013513513513514,0.6218487394957983,0.14601769911504425,0.3493890561360014,0.26563550773369193,0.2955892034233048,0.31738913801694074,0.5357142857142857,None
0.7027027027027026,0.7058823529411764,0.1415929203539823,0.4659111032406587,0.27370544720914586,0.3074391046741277,0.576482311908321,0.7142857142857143,M
0.6824324324324323,0.6638655462184874,0.12389380530973453,0.3580662298565609,0.2548755884330867,0.2837393021724819,0.3572496263079223,0.4642857142857143,M
0.6689189189189189,0.6890756302521008,0.1592920353982301,0.4579422702319815,0.2273032952252857,0.29229756418696506,0.43697060288988543,0.3928571428571429,None
0.7432432432432432,0.6890756302521008,0.12389380530973453,0.4225252346378609,0.32380632145258903,0.2692560895325872,0.3971101145989039,0.42857142857142855,M
0.6554054054054055,0.6470588235294118,0.1415929203539823,0.3054719319992917,0.22158708809683925,0.2725477287689269,0.2575984055804684,0.3214285714285714,M
0.5202702702702703,0.5042016806722689,0.11504424778761065,0.182397733309722,0.1476126429051782,0.14944042132982224,0.1629297458893872,0.2857142857142857,None
0.6756756756756757,0.6638655462184874,0.1415929203539823,0.3454931822206481,0.21015467383994615,0.30348913759052004,0.32735426008968616,0.3928571428571429,F
0.6621621621621621,0.6218487394957983,0.1194690265486726,0.2867009031344077,0.22864828513786145,0.21988150098749176,0.2526158445440957,0.5,None
0.6486486486486487,0.6470588235294118,0.13274336283185842,0.2666902780237294,0.2057834566240753,0.20013166556945355,0.2575984055804684,0.3928571428571429,None
0.7027027027027026,0.6890756302521008,0.15486725663716813,0.39419160616256416,0.269334229993275,0.33377221856484524,0.3871449925261585,0.42857142857142855,None
0.7432432432432432,0.7394957983193278,0.14601769911504425,0.4462546484859217,0.3402824478816408,0.4180381830151415,0.3871449925261585,0.3214285714285714,None
0.8378378378378378,0.8487394957983194,0.16814159292035402,0.5284221710642819,0.3947545393409549,0.45029624753127057,0.4818136522172397,0.5,None
0.7972972972972974,0.8067226890756303,0.17256637168141595,0.5680892509296971,0.38634835238735693,0.510204081632653,0.47683109118086703,0.4642857142857143,None
0.6216216216216217,0.6386554621848739,0.13274336283185842,0.2560651673454932,0.18022864828513785,0.18169848584595127,0.247633283507723,0.2857142857142857,M
0.5337837837837838,0.5378151260504201,0.11504424778761065,0.1845227554453692,0.1432414256893073,0.17314022383146807,0.1429995017438964,0.25,None
0.5337837837837838,0.5294117647058824,0.11504424778761065,0.1843456702673986,0.13449899125756554,0.17445687952600394,0.1629297458893872,0.2142857142857143,None
0.5405405405405406,0.5378151260504201,0.11061946902654868,0.20417921020010624,0.1859448554135844,0.11125740618828177,0.15296462381664178,0.3214285714285714,None
0.3851351351351351,0.35294117647058826,0.08407079646017701,0.08128209668850718,0.06993947545393409,0.059907834101382486,0.07324364723467862,0.2142857142857143,None
0.6418918918918921,0.6386554621848739,0.12831858407079647,0.29785726934655565,0.21990585070611965,0.25148123765635283,0.2526158445440957,0.5,M
0.6148648648648649,0.6386554621848739,0.1415929203539823,0.31202408358420397,0.21183591123066572,0.21527320605661612,0.33233682112605883,0.5,M
0.6148648648648649,0.6050420168067226,0.12389380530973453,0.255710996989552,0.2081371889710827,0.21988150098749176,0.20279023418036876,0.3214285714285714,None
0.7162162162162162,0.6974789915966386,0.1415929203539823,0.4149105719851248,0.33389374579690645,0.3159973666886109,0.3423019431988042,0.3928571428571429,None
0.6013513513513514,0.5966386554621849,0.13716814159292035,0.2567735080573756,0.19502353732347008,0.24094799210006584,0.2326856003986049,0.3928571428571429,None
0.6351351351351352,0.6302521008403361,0.14601769911504425,0.2833362847529662,0.1967047747141896,0.24028966425279785,0.2775286497259592,0.35714285714285715,None
0.5743243243243243,0.5798319327731093,0.11061946902654868,0.2357003718788737,0.1748486886348352,0.17248189598420013,0.21773791728948685,0.3214285714285714,F
0.5878378378378378,0.5630252100840336,0.1194690265486726,0.22365857977687265,0.1546738399462004,0.23502304147465436,0.19780767314399605,0.2857142857142857,F
0.4864864864864865,0.5714285714285715,0.09292035398230088,0.1280325836727466,0.09078681909885676,0.1283739302172482,0.1280518186347783,0.2857142857142857,None
0.5675675675675675,0.5714285714285715,0.11061946902654868,0.19107490703028154,0.15904505716207126,0.17643186306780775,0.15296462381664178,0.2857142857142857,None
0.5270270270270271,0.5126050420168067,0.09292035398230088,0.1519390826987781,0.11499663752521852,0.14022383146807108,0.17289486796213255,0.2857142857142857,None
0.4864864864864865,0.4453781512605042,0.07079646017699115,0.11705330263856915,0.0991930060524546,0.08294930875576036,0.10313901345291482,0.2857142857142857,None
0.47297297297297297,0.4957983193277311,0.09292035398230088,0.1384806091730122,0.08675184936112977,0.08229098090849242,0.1629297458893872,0.2857142857142857,M
0.6351351351351352,0.5966386554621849,0.11061946902654868,0.24490880113334515,0.1993947545393409,0.19157340355497035,0.20777279521674144,0.35714285714285715,None
0.6148648648648649,0.6050420168067226,0.10176991150442477,0.208783424827342,0.15601882985877605,0.20803159973666885,0.17787742899850525,0.35714285714285715,None
0.5608108108108109,0.5378151260504201,0.1194690265486726,0.21622100230210733,0.17114996637525218,0.13364055299539168,0.21773791728948685,0.35714285714285715,F
0.4932432432432433,0.4789915966386555,0.09292035398230088,0.1416681423764831,0.0870880968392737,0.12508229098090848,0.1629297458893872,0.3214285714285714,None
0.6554054054054055,0.6302521008403361,0.13274336283185842,0.31184699840623337,0.2323470073974445,0.2258064516129032,0.3074240159441953,0.2857142857142857,None
0.4459459459459461,0.4201680672268907,0.0752212389380531,0.0915530370108022,0.07632817753866845,0.07768268597761685,0.08320876930742405,0.25,M
0.5337837837837838,0.5210084033613446,0.09292035398230088,0.1482202939613954,0.1089441829186281,0.1356155365371955,0.1380169407075237,0.2857142857142857,None
0.41891891891891897,0.4033613445378151,0.0752212389380531,0.08907384451921374,0.06859448554135844,0.07504937458854509,0.08320876930742405,0.2142857142857143,None
0.5945945945945946,0.6218487394957983,0.12389380530973453,0.27058615193908264,0.2037659717552118,0.22646477946017116,0.2526158445440957,0.4642857142857143,None
0.3986486486486487,0.35294117647058826,0.06637168141592921,0.07508411545953603,0.05985205110961666,0.06649111257406187,0.06826108619830595,0.17857142857142855,M
0.3851351351351351,0.3781512605042017,0.07079646017699115,0.061448556755799535,0.053799596503026216,0.06583278472679395,0.06826108619830595,0.17857142857142855,None
0.2635135135135135,0.2352941176470588,0.05309734513274336,0.025146095271825743,0.018493611297915262,0.03028308097432521,0.028400597907324368,0.14285714285714285,None
0.4054054054054055,0.3697478991596639,0.07964601769911504,0.08358420400212503,0.07162071284465366,0.07109940750493746,0.06826108619830595,0.17857142857142855,None
0.41891891891891897,0.3949579831932773,0.0752212389380531,0.08801133345139013,0.07464694014794887,0.07965766951942066,0.07822620827105134,0.25,None
0.8445945945945945,0.8067226890756303,0.1415929203539823,0.6104126084646715,0.4229993275050437,0.3462804476629361,0.5366218236173395,0.6428571428571428,None
0.8581081081081081,0.8151260504201682,0.14601769911504425,0.6931113865769435,0.514794889038332,0.3429888084265964,0.7757847533632288,0.6071428571428571,None
0.7027027027027026,0.7142857142857143,0.14601769911504425,0.4462546484859217,0.3244788164088768,0.3719552337063858,0.4070752366716493,0.5714285714285714,None
0.4932432432432433,0.4957983193277311,0.11061946902654868,0.1421993979103949,0.11701412239408206,0.08229098090849242,0.12705530642750376,0.2857142857142857,None
0.33783783783783783,0.3445378151260504,0.07964601769911504,0.06711528245085886,0.056489576328177526,0.046741277156023706,0.060288988540109625,0.2142857142857143,None
0.3716216216216216,0.3445378151260504,0.08407079646017701,0.07402160439171243,0.05716207128446535,0.07307439104674128,0.06626806178375687,0.2142857142857143,None
0.2567567567567568,0.24369747899159666,0.05752212389380532,0.03382326899238534,0.026227303295225282,0.02633311389071757,0.02640757349277529,0.2142857142857143,I
0.47297297297297297,0.4621848739495799,0.10176991150442477,0.14308482380024792,0.10928043039677203,0.10599078341013823,0.13353263577478827,0.25,None
0.31081081081081074,0.29411764705882354,0.07079646017699115,0.05454223481494599,0.044720914593140544,0.04476629361421988,0.04633781763826608,0.2142857142857143,None
0.3648648648648648,0.33613445378151263,0.07964601769911504,0.07030281565432972,0.06254203093476797,0.03818301514154048,0.061285500747384175,0.2857142857142857,None
0.4459459459459461,0.4537815126050421,0.09734513274336284,0.12519922082521692,0.10087424344317417,0.08229098090849242,0.11509715994020928,0.2857142857142857,None
0.4054054054054055,0.38655462184873945,0.08407079646017701,0.08889675934124314,0.06388702084734364,0.07504937458854509,0.09068261086198308,0.2857142857142857,None
0.6621621621621621,0.6554621848739496,0.13716814159292035,0.2918363732955551,0.22864828513786145,0.2699144173798551,0.2451420029895367,0.3214285714285714,None
0.6418918918918921,0.6638655462184874,0.12831858407079647,0.2617318930405525,0.19771351714862131,0.18828176431863064,0.2640757349277529,0.3214285714285714,None
0.7770270270270271,0.7815126050420168,0.16814159292035402,0.4754737028510714,0.3483523873570948,0.4022383146807109,0.4434479322371699,0.5357142857142857,None
0.6554054054054055,0.6722689075630253,0.13716814159292035,0.2815654329732601,0.22797579018157366,0.24950625411454905,0.240159441953164,0.35714285714285715,None
0.5405405405405406,0.5378151260504201,0.11504424778761065,0.18257481848769253,0.13887020847343642,0.15273206056616195,0.1679123069257599,0.3214285714285714,None
0.5608108108108109,0.5462184873949579,0.11061946902654868,0.1937311846998406,0.16408876933422994,0.14088215931533898,0.17189835575485798,0.3214285714285714,None
0.5202702702702703,0.4957983193277311,0.10619469026548672,0.1816893925978396,0.14996637525218556,0.14154048716260698,0.15445939212755358,0.3214285714285714,M
0.2770270270270271,0.25210084033613445,0.07079646017699115,0.044271294492650964,0.034297242770679214,0.05069124423963133,0.04035874439461884,0.2857142857142857,None
0.13513513513513511,0.12605042016806722,0.04867256637168142,0.010448025500265629,0.006388702084734364,0.007899934167215272,0.01096163428001993,0.14285714285714285,None
0.1283783783783784,0.12605042016806722,0.08407079646017701,0.009916769966353815,0.008069939475453933,0.00987491770901909,0.008470353761833584,0.10714285714285714,None
0.6959459459459459,0.7058823529411764,0.12831858407079647,0.3722330440942093,0.2962340282447881,0.3443054641211323,0.3223716990533134,0.5,M
0.7162162162162162,0.7478991596638656,0.16371681415929204,0.3954312024083584,0.3147276395427033,0.3396971691902567,0.33233682112605883,0.2857142857142857,None
0.7567567567567568,0.773109243697479,0.16814159292035402,0.485036302461484,0.3399462004034969,0.40092165898617504,0.4469357249626309,0.3214285714285714,None
0.7162162162162162,0.7226890756302521,0.1415929203539823,0.3734726403400036,0.24815063887020844,0.3094140882159315,0.3522670652715496,0.3214285714285714,None
0.6621621621621621,0.6638655462184874,0.1194690265486726,0.3493890561360014,0.2595830531271015,0.19618169848584596,0.3074240159441953,0.3928571428571429,None
0.5945945945945946,0.5882352941176471,0.11504424778761065,0.25500265627766955,0.21452589105581707,0.17182356813693214,0.20777279521674144,0.3214285714285714,M
0.6756756756756757,0.6806722689075629,0.16814159292035402,0.3513369930936781,0.26294552790854064,0.31863067807768264,0.3373193821624316,0.42857142857142855,None
0.7702702702702703,0.7226890756302521,0.19026548672566373,0.5355055781831061,0.3665097511768661,0.34364713627386434,0.6312904833084206,0.5357142857142857,None
0.6824324324324323,0.6722689075630253,0.1504424778761062,0.3207012573047636,0.2508406186953597,0.2804476629361421,0.2825112107623318,0.42857142857142855,None
0.6756756756756757,0.6806722689075629,0.14601769911504425,0.3973791393660351,0.2000672494956288,0.2343647136273864,0.43697060288988543,0.42857142857142855,None
0.7162162162162162,0.6890756302521008,0.14601769911504425,0.37329555516203294,0.2827841291190316,0.3252139565503621,0.3373193821624316,0.42857142857142855,M
0.7162162162162162,0.7226890756302521,0.1415929203539823,0.4320878342482734,0.3557498318762609,0.33838051349572085,0.2775286497259592,0.42857142857142855,None
0.7229729729729729,0.7226890756302521,0.15486725663716813,0.4400566672569506,0.3651647612642905,0.39038841342988795,0.3423019431988042,0.3928571428571429,M
0.8783783783783784,0.8487394957983194,0.18584070796460175,0.7575703913582433,0.4364492266308002,0.5233706385780117,1.0,0.6071428571428571,None
0.7770270270270271,0.823529411764706,0.2035398230088496,0.6197981228971134,0.3762609280430396,0.3805134957208689,0.8106626806178376,0.5357142857142857,None
0.8783783783783784,0.8655462184873949,0.16814159292035402,0.9024260669381972,0.7192333557498317,0.6352863726135615,0.7209765819631292,0.4642857142857143,None
0.8783783783783784,0.8739495798319327,0.15486725663716813,0.7515494953072428,0.5137861466039004,0.5938117182356814,0.8455406078724466,0.6785714285714285,None
0.8175675675675677,0.8655462184873949,0.18141592920353986,0.6516734549318222,0.4196368527236045,0.5365371955233705,0.6462381664175387,0.6785714285714285,F
0.8513513513513513,0.8487394957983194,0.1946902654867257,0.7009031344076501,0.5490921318090113,0.40552995391705066,0.7558545092177381,0.4642857142857143,None
0.8175675675675677,0.773109243697479,0.15486725663716813,0.5725163803789622,0.3439811701412238,0.5378538512179064,0.6163428001993025,0.3928571428571429,None
0.8378378378378378,0.8319327731092437,0.19026548672566373,0.6922259606870904,0.4784801613987894,0.7116524028966424,0.5864474339810664,0.4642857142857143,None
0.6148648648648649,0.5714285714285715,0.12831858407079647,0.2737736851425536,0.20645595158036312,0.22185648452929554,0.2526158445440957,0.2142857142857143,None
0.6081081081081081,0.6386554621848739,0.13716814159292035,0.37648308836550376,0.32616005379959645,0.30612244897959184,0.2825112107623318,0.25,None
0.6013513513513514,0.5882352941176471,0.10176991150442477,0.2741278554984947,0.21452589105581707,0.2422646477946017,0.21773791728948685,0.25,None
0.2162162162162162,0.1764705882352941,0.035398230088495575,0.016291836373295555,0.011768661735036984,0.02304147465437788,0.01345291479820628,0.14285714285714285,I
0.3851351351351351,0.3445378151260504,0.07964601769911504,0.06251106782362316,0.04270342972427706,0.04805793285055959,0.07324364723467862,0.2142857142857143,I
0.32432432432432434,0.26050420168067223,0.05309734513274336,0.04356295378076855,0.039677202420981834,0.048716260697827515,0.03338315894369707,0.14285714285714285,I
0.32432432432432434,0.3193277310924369,0.0752212389380531,0.05011510536568089,0.034969737726967036,0.0618828176431863,0.04833084205281515,0.25,None
0.20270270270270271,0.1764705882352941,0.03982300884955752,0.015760580839383743,0.016139878950907866,0.01909150757077024,0.01345291479820628,0.10714285714285714,None
0.6824324324324323,0.7058823529411764,0.13274336283185842,0.34283690455108906,0.25823806321452586,0.2843976300197498,0.3472845042351769,0.35714285714285715,None
0.6689189189189189,0.7142857142857143,0.1592920353982301,0.3320347086948822,0.2676529926025554,0.2626728110599078,0.29247633283507724,0.4642857142857143,None
0.7635135135135136,0.7647058823529412,0.15486725663716813,0.4837967062156898,0.34566240753194344,0.3495720868992758,0.5665171898355755,0.7142857142857143,M
0.6554054054054055,0.6638655462184874,0.1415929203539823,0.3617850185939437,0.2878278412911903,0.3522053982883476,0.2974588938714499,0.3214285714285714,None
0.7364864864864865,0.7058823529411764,0.15486725663716813,0.35930582610235523,0.2921990585070611,0.2811059907834101,0.3223716990533134,0.3214285714285714,None
0.7702702702702703,0.7647058823529412,0.1769911504424779,0.5544536922259606,0.4169468728984532,0.4825543120473996,0.4569008470353762,0.3928571428571429,None
0.7364864864864865,0.7310924369747899,0.16814159292035402,0.4306711528245086,0.36617350369872215,0.3897300855826201,0.3522670652715496,0.42857142857142855,None
0.75,0.7142857142857143,0.13274336283185842,0.3720559589162387,0.26294552790854064,0.4417379855167873,0.2825112107623318,0.3928571428571429,None
0.75,0.7478991596638656,0.16371681415929204,0.4891092615548079,0.3624747814391392,0.4358130348913759,0.3771798704534131,0.3214285714285714,F
0.75,0.7142857142857143,0.1415929203539823,0.4239419160616257,0.35339609952925344,0.44042132982225146,0.3124065769805681,0.35714285714285715,None
0.6891891891891891,0.6806722689075629,0.1504424778761062,0.32955551620329376,0.2447881640887693,0.35615536537195525,0.28749377179870456,0.2857142857142857,F
