fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label
0.35576923076923084,0.1764705882352941,0.31325301204819284,0.19325153374233128,0.11275964391691393,0.21602787456445996,0.3944315545243619,0.2138037401195305,0.3454545454545457,0.2790697674418605,0.16129032258064524,5
0.278846153846154,0.2647058823529411,0.2891566265060241,0.12576687116564414,0.13946587537091984,0.11498257839721256,0.3665893271461717,0.17678812415654474,0.290909090909091,0.29069767441860456,0.22580645161290325,5
0.278846153846154,0.2647058823529411,0.2891566265060241,0.12576687116564414,0.13946587537091984,0.11498257839721256,0.3665893271461717,0.17678812415654474,0.290909090909091,0.29069767441860456,0.22580645161290325,5
0.3269230769230771,0.14705882352941174,0.2349397590361446,0.2085889570552147,0.14540059347181006,0.1637630662020906,0.42459396751740136,0.2080200501253131,0.23636363636363636,0.3023255813953488,0.16129032258064524,7
0.3269230769230771,0.14705882352941174,0.2349397590361446,0.2085889570552147,0.14540059347181006,0.1637630662020906,0.42459396751740136,0.2080200501253131,0.23636363636363636,0.3023255813953488,0.16129032258064524,7
0.3269230769230771,0.14705882352941174,0.2349397590361446,0.2085889570552147,0.14540059347181006,0.1637630662020906,0.42459396751740136,0.2080200501253131,0.23636363636363636,0.3023255813953488,0.16129032258064524,7
0.3269230769230771,0.14705882352941174,0.2349397590361446,0.2085889570552147,0.14540059347181006,0.1637630662020906,0.42459396751740136,0.2080200501253131,0.23636363636363636,0.3023255813953488,0.16129032258064524,7
0.34615384615384626,0.29411764705882354,0.20481927710843376,0.11809815950920248,0.12759643916913946,0.14634146341463414,0.3689095127610209,0.1765953344900737,0.3545454545454545,0.3488372093023256,0.193548387096774,5
0.34615384615384626,0.29411764705882354,0.20481927710843376,0.11809815950920248,0.12759643916913946,0.14634146341463414,0.3689095127610209,0.1765953344900737,0.3545454545454545,0.3488372093023256,0.193548387096774,5
0.3365384615384617,0.19607843137254904,0.3253012048192772,0.18865030674846625,0.11869436201780414,0.20905923344947736,0.3561484918793503,0.21765953344900524,0.3090909090909091,0.26744186046511625,0.17741935483870974,6
0.3365384615384617,0.19607843137254904,0.3253012048192772,0.18865030674846625,0.11869436201780414,0.20905923344947736,0.3561484918793503,0.21765953344900524,0.3090909090909091,0.26744186046511625,0.17741935483870974,6
0.35576923076923084,0.1568627450980392,0.18674698795180725,0.19171779141104292,0.12166172106824925,0.08362369337979095,0.3967517401392111,0.22614227877385676,0.2999999999999998,0.3604651162790698,0.17741935483870974,6
0.35576923076923084,0.1568627450980392,0.18674698795180725,0.19171779141104292,0.12166172106824925,0.08362369337979095,0.3967517401392111,0.22614227877385676,0.2999999999999998,0.3604651162790698,0.17741935483870974,6
0.35576923076923084,0.1568627450980392,0.18674698795180725,0.19171779141104292,0.12166172106824925,0.08362369337979095,0.3967517401392111,0.22614227877385676,0.2999999999999998,0.3604651162790698,0.17741935483870974,6
0.35576923076923084,0.1568627450980392,0.18674698795180725,0.19171779141104292,0.12166172106824925,0.08362369337979095,0.3967517401392111,0.22614227877385676,0.2999999999999998,0.3604651162790698,0.17741935483870974,6
0.35576923076923084,0.1568627450980392,0.18674698795180725,0.19171779141104292,0.12166172106824925,0.08362369337979095,0.3967517401392111,0.22614227877385676,0.2999999999999998,0.3604651162790698,0.17741935483870974,6
0.2692307692307693,0.2058823529411765,0.26506024096385544,0.12883435582822084,0.13056379821958455,0.20905923344947736,0.3921113689095128,0.18777713514555566,0.2727272727272729,0.26744186046511625,0.14516129032258074,5
0.3269230769230771,0.2254901960784313,0.3012048192771085,0.19478527607361965,0.13946587537091984,0.2299651567944251,0.4315545243619489,0.2138037401195305,0.2636363636363637,0.29069767441860456,0.193548387096774,5
0.3269230769230771,0.2254901960784313,0.3012048192771085,0.19478527607361965,0.13946587537091984,0.2299651567944251,0.4315545243619489,0.2138037401195305,0.2636363636363637,0.29069767441860456,0.193548387096774,5
0.2692307692307693,0.16666666666666666,0.21686746987951808,0.11503067484662576,0.10682492581602374,0.18118466898954705,0.3967517401392111,0.16753422016579833,0.3272727272727276,0.2325581395348837,0.193548387096774,5
0.2692307692307693,0.16666666666666666,0.21686746987951808,0.11503067484662576,0.10682492581602374,0.18118466898954705,0.3967517401392111,0.16753422016579833,0.3272727272727276,0.2325581395348837,0.193548387096774,5
0.3365384615384617,0.1764705882352941,0.31927710843373497,0.18558282208588955,0.11275964391691393,0.2038327526132404,0.3410672853828306,0.21765953344900524,0.3090909090909091,0.26744186046511625,0.17741935483870974,6
0.2692307692307693,0.19607843137254904,0.2469879518072289,0.098159509202454,0.10979228486646883,0.1986062717770035,0.42923433874709976,0.1632928475033708,0.3818181818181823,0.3023255813953488,0.22580645161290325,5
0.2692307692307693,0.19607843137254904,0.2469879518072289,0.098159509202454,0.10979228486646883,0.1986062717770035,0.42923433874709976,0.1632928475033708,0.3818181818181823,0.3023255813953488,0.22580645161290325,5
0.2500000000000001,0.2450980392156863,0.26506024096385544,0.12730061349693253,0.13649851632047474,0.17421602787456447,0.3596287703016241,0.1497975708502004,0.3454545454545457,0.3023255813953488,0.25806451612903225,5
0.2500000000000001,0.2450980392156863,0.26506024096385544,0.12730061349693253,0.13649851632047474,0.17421602787456447,0.3596287703016241,0.1497975708502004,0.3454545454545457,0.3023255813953488,0.25806451612903225,5
0.24038461538461545,0.19607843137254904,0.28313253012048195,0.1625766871165644,0.0919881305637982,0.20557491289198607,0.40371229698375866,0.16984769616348672,0.36363636363636376,0.3372093023255814,0.2419354838709677,6
0.34615384615384626,0.1764705882352941,0.18674698795180725,0.10736196319018404,0.11275964391691393,0.17421602787456447,0.3897911832946636,0.17524580682475488,0.3727272727272726,0.26744186046511625,0.14516129032258074,6
0.2884615384615385,0.1764705882352941,0.2771084337349398,0.11809815950920248,0.08308605341246293,0.1637630662020906,0.3805104408352668,0.17158280316175126,0.4090909090909092,0.29069767441860456,0.20967741935483875,5
0.2500000000000001,0.19607843137254904,0.26506024096385544,0.09969325153374232,0.11572700296735905,0.1637630662020906,0.3944315545243619,0.15750915750915695,0.3909090909090911,0.3023255813953488,0.193548387096774,5
0.2500000000000001,0.19607843137254904,0.26506024096385544,0.09969325153374232,0.11572700296735905,0.1637630662020906,0.3944315545243619,0.15750915750915695,0.3909090909090911,0.3023255813953488,0.193548387096774,5
0.3076923076923078,0.25490196078431376,0.2349397590361446,0.09662576687116564,0.1691394658753709,0.14285714285714285,0.3549883990719257,0.16387121650279468,0.3545454545454545,0.3604651162790698,0.2419354838709677,5
0.34615384615384626,0.10784313725490197,0.18674698795180725,0.21319018404907972,0.10682492581602374,0.1289198606271777,0.42691415313225056,0.22151532677848704,0.3454545454545457,0.3255813953488372,0.193548387096774,6
0.34615384615384626,0.10784313725490197,0.18674698795180725,0.21319018404907972,0.10682492581602374,0.1289198606271777,0.42691415313225056,0.22151532677848704,0.3454545454545457,0.3255813953488372,0.193548387096774,6
0.34615384615384626,0.10784313725490197,0.18674698795180725,0.21319018404907972,0.10682492581602374,0.1289198606271777,0.42691415313225056,0.22151532677848704,0.3454545454545457,0.3255813953488372,0.193548387096774,6
0.34615384615384626,0.10784313725490197,0.18674698795180725,0.21319018404907972,0.10682492581602374,0.1289198606271777,0.42691415313225056,0.22151532677848704,0.3454545454545457,0.3255813953488372,0.193548387096774,6
0.34615384615384626,0.10784313725490197,0.18674698795180725,0.21319018404907972,0.10682492581602374,0.1289198606271777,0.42691415313225056,0.22151532677848704,0.3454545454545457,0.3255813953488372,0.193548387096774,6
0.34615384615384626,0.10784313725490197,0.18674698795180725,0.21319018404907972,0.10682492581602374,0.1289198606271777,0.42691415313225056,0.22151532677848704,0.3454545454545457,0.3255813953488372,0.193548387096774,6
0.278846153846154,0.1568627450980392,0.21084337349397592,0.19171779141104292,0.12166172106824925,0.21602787456445996,0.4547563805104408,0.1906689801426644,0.3909090909090911,0.3255813953488372,0.2419354838709677,5
0.3365384615384617,0.1568627450980392,0.20481927710843376,0.22699386503067484,0.12166172106824925,0.1254355400696864,0.382830626450116,0.21573163678426965,0.2818181818181817,0.2325581395348837,0.16129032258064524,6
0.3365384615384617,0.1568627450980392,0.20481927710843376,0.22699386503067484,0.12166172106824925,0.1254355400696864,0.382830626450116,0.21573163678426965,0.2818181818181817,0.2325581395348837,0.16129032258064524,6
0.3365384615384617,0.1568627450980392,0.20481927710843376,0.22699386503067484,0.12166172106824925,0.1254355400696864,0.382830626450116,0.21573163678426965,0.2818181818181817,0.2325581395348837,0.16129032258064524,6
0.34615384615384626,0.1764705882352941,0.18072289156626506,0.11196319018404907,0.11869436201780414,0.1254355400696864,0.3433874709976798,0.17717370348949402,0.3727272727272726,0.3023255813953488,0.14516129032258074,6
0.2884615384615385,0.1862745098039216,0.15662650602409642,0.2377300613496933,0.11869436201780414,0.18466898954703834,0.4338747099767981,0.21765953344900524,0.3909090909090911,0.3255813953488372,0.20967741935483875,5
0.3365384615384617,0.19607843137254904,0.3253012048192772,0.18865030674846625,0.11869436201780414,0.20905923344947736,0.33178654292343385,0.21765953344900524,0.3090909090909091,0.26744186046511625,0.17741935483870974,6
0.3173076923076924,0.2352941176470588,0.14457831325301204,0.19171779141104292,0.12166172106824925,0.17421602787456447,0.4524361948955916,0.20994794679005224,0.3454545454545457,0.31395348837209297,0.12903225806451624,5
0.3173076923076924,0.2352941176470588,0.14457831325301204,0.19171779141104292,0.12166172106824925,0.17421602787456447,0.4524361948955916,0.20994794679005224,0.3454545454545457,0.31395348837209297,0.12903225806451624,5
0.23076923076923084,0.16666666666666666,0.26506024096385544,0.23312883435582826,0.142433234421365,0.1289198606271777,0.3665893271461717,0.2107191054559472,0.3818181818181823,0.3372093023255814,0.193548387096774,5
0.23076923076923084,0.16666666666666666,0.26506024096385544,0.23312883435582826,0.142433234421365,0.1289198606271777,0.3665893271461717,0.2107191054559472,0.3818181818181823,0.3372093023255814,0.193548387096774,5
0.3750000000000001,0.1568627450980392,0.1746987951807229,0.2254601226993865,0.10385756676557864,0.1289198606271777,0.42923433874709976,0.2138037401195305,0.3090909090909091,0.29069767441860456,0.25806451612903225,7
0.3365384615384617,0.1764705882352941,0.1987951807228916,0.2645705521472393,0.11869436201780414,0.13763066202090593,0.4315545243619489,0.2485058800848279,0.3090909090909091,0.25581395348837205,0.17741935483870974,7
0.3365384615384617,0.1764705882352941,0.1987951807228916,0.2645705521472393,0.11869436201780414,0.13763066202090593,0.4315545243619489,0.2485058800848279,0.3090909090909091,0.25581395348837205,0.17741935483870974,7
0.3269230769230771,0.2254901960784313,0.21084337349397592,0.10122699386503067,0.10979228486646883,0.14982578397212545,0.3921113689095128,0.16175053017158447,0.3818181818181823,0.3604651162790698,0.27419354838709675,5
0.3269230769230771,0.2254901960784313,0.21084337349397592,0.10122699386503067,0.10979228486646883,0.14982578397212545,0.3921113689095128,0.16175053017158447,0.3818181818181823,0.3604651162790698,0.27419354838709675,5
0.35576923076923084,0.29411764705882354,0.3012048192771085,0.18711656441717792,0.09792284866468842,0.1916376306620209,0.4060324825986079,0.21765953344900524,0.3363636363636364,0.2790697674418605,0.16129032258064524,6
0.3942307692307694,0.2598039215686274,0.30722891566265065,0.2254601226993865,0.11275964391691393,0.18118466898954705,0.3758700696055684,0.2234432234432262,0.3363636363636364,0.3372093023255814,0.17741935483870974,5
0.3942307692307694,0.2598039215686274,0.30722891566265065,0.2254601226993865,0.11275964391691393,0.18118466898954705,0.3758700696055684,0.2234432234432262,0.3363636363636364,0.3372093023255814,0.17741935483870974,5
0.3653846153846154,0.2009803921568627,0.1927710843373494,0.21472392638036808,0.1602373887240356,0.10452961672473868,0.4454756380510441,0.20994794679005224,0.25454545454545485,0.26744186046511625,0.193548387096774,5
0.3653846153846154,0.2009803921568627,0.1927710843373494,0.21472392638036808,0.1602373887240356,0.10452961672473868,0.4454756380510441,0.20994794679005224,0.25454545454545485,0.26744186046511625,0.193548387096774,5
0.3269230769230771,0.19607843137254904,0.3253012048192772,0.2469325153374233,0.10682492581602374,0.18118466898954705,0.4431554524361949,0.2292269134374436,0.3272727272727276,0.31395348837209297,0.2419354838709677,6
0.3269230769230771,0.12745098039215685,0.20481927710843376,0.17331288343558282,0.10089020771513353,0.12195121951219512,0.4733178654292343,0.17524580682475488,0.3363636363636364,0.3255813953488372,0.25806451612903225,6
0.2884615384615385,0.1764705882352941,0.2409638554216868,0.1058282208588957,0.10979228486646883,0.14982578397212545,0.3944315545243619,0.16811258916521865,0.4363636363636365,0.31395348837209297,0.20967741935483875,5
0.3365384615384617,0.2352941176470588,0.15060240963855426,0.10122699386503067,0.13946587537091984,0.156794425087108,0.3967517401392111,0.17331791016001574,0.3272727272727276,0.29069767441860456,0.12903225806451624,5
0.2500000000000001,0.1764705882352941,0.21084337349397592,0.1088957055214724,0.13946587537091984,0.14982578397212545,0.42227378190255216,0.15731636784268588,0.4000000000000004,0.3255813953488372,0.2419354838709677,5
0.29807692307692324,0.21568627450980388,0.12650602409638556,0.2315950920245399,0.13946587537091984,0.1637630662020906,0.3480278422273781,0.21515326778484933,0.3545454545454545,0.3023255813953488,0.16129032258064524,5
0.29807692307692324,0.21568627450980388,0.12650602409638556,0.2315950920245399,0.13946587537091984,0.1637630662020906,0.3480278422273781,0.21515326778484933,0.3545454545454545,0.3023255813953488,0.16129032258064524,5
0.278846153846154,0.1764705882352941,0.30722891566265065,0.11349693251533742,0.1572700296735905,0.1672473867595819,0.42923433874709976,0.16078658183921135,0.3727272727272726,0.3255813953488372,0.25806451612903225,5
0.3269230769230771,0.19607843137254904,0.18072289156626506,0.1549079754601227,0.10385756676557864,0.20557491289198607,0.494199535962877,0.1945247734721427,0.3818181818181823,0.3255813953488372,0.17741935483870974,6
0.2692307692307693,0.19607843137254904,0.1385542168674699,0.15030674846625766,0.11869436201780414,0.14982578397212545,0.41995359628770296,0.20107962213225505,0.36363636363636376,0.3372093023255814,0.12903225806451624,5
0.278846153846154,0.2058823529411765,0.27108433734939763,0.21012269938650308,0.13353115727002968,0.0975609756097561,0.3990719257540603,0.22325043377674805,0.3818181818181823,0.4069767441860464,0.17741935483870974,5
0.278846153846154,0.2058823529411765,0.27108433734939763,0.21012269938650308,0.13353115727002968,0.0975609756097561,0.3990719257540603,0.22325043377674805,0.3818181818181823,0.4069767441860464,0.17741935483870974,5
0.3365384615384617,0.2058823529411765,0.22289156626506024,0.11809815950920248,0.10385756676557864,0.14982578397212545,0.505800464037123,0.18295739348371146,0.36363636363636376,0.29069767441860456,0.16129032258064524,5
0.2884615384615385,0.1764705882352941,0.26506024096385544,0.1165644171779141,0.10979228486646883,0.17421602787456447,0.40371229698375866,0.16830537883169328,0.4363636363636365,0.3372093023255814,0.22580645161290325,5
0.2884615384615385,0.1764705882352941,0.26506024096385544,0.1165644171779141,0.10979228486646883,0.17421602787456447,0.40371229698375866,0.16830537883169328,0.4363636363636365,0.3372093023255814,0.22580645161290325,5
0.2884615384615385,0.1862745098039216,0.18072289156626506,0.19018404907975456,0.11275964391691393,0.2334494773519164,0.3503480278422273,0.19163292847503402,0.4000000000000004,0.3255813953488372,0.25806451612903225,6
0.2884615384615385,0.1862745098039216,0.18072289156626506,0.19018404907975456,0.11275964391691393,0.2334494773519164,0.3503480278422273,0.19163292847503402,0.4000000000000004,0.3255813953488372,0.25806451612903225,6
0.2884615384615385,0.1862745098039216,0.18072289156626506,0.19018404907975456,0.11275964391691393,0.2334494773519164,0.3503480278422273,0.19163292847503402,0.4000000000000004,0.3255813953488372,0.25806451612903225,6
0.2884615384615385,0.1862745098039216,0.18072289156626506,0.19018404907975456,0.11275964391691393,0.2334494773519164,0.3503480278422273,0.19163292847503402,0.4000000000000004,0.3255813953488372,0.25806451612903225,6
0.2500000000000001,0.16666666666666666,0.2469879518072289,0.12269938650306747,0.09792284866468842,0.1916376306620209,0.3805104408352668,0.1810294968189723,0.25454545454545485,0.25581395348837205,0.17741935483870974,5
0.3653846153846154,0.25490196078431376,0.2349397590361446,0.10736196319018404,0.0919881305637982,0.14982578397212545,0.4779582366589327,0.1810294968189723,0.3545454545454545,0.3604651162790698,0.193548387096774,6
0.3653846153846154,0.25490196078431376,0.2349397590361446,0.10736196319018404,0.0919881305637982,0.14982578397212545,0.4779582366589327,0.1810294968189723,0.3545454545454545,0.3604651162790698,0.193548387096774,6
0.2500000000000001,0.14705882352941174,0.15662650602409642,0.11503067484662576,0.13353115727002968,0.156794425087108,0.3990719257540603,0.15982263350684178,0.36363636363636376,0.31395348837209297,0.22580645161290325,5
0.2500000000000001,0.1568627450980392,0.15662650602409642,0.1165644171779141,0.13353115727002968,0.156794425087108,0.4013921113689095,0.1594370541738961,0.36363636363636376,0.3255813953488372,0.2419354838709677,5
0.2500000000000001,0.1568627450980392,0.15662650602409642,0.1165644171779141,0.13353115727002968,0.156794425087108,0.4013921113689095,0.1594370541738961,0.36363636363636376,0.3255813953488372,0.2419354838709677,5
0.2500000000000001,0.1568627450980392,0.15662650602409642,0.1165644171779141,0.13353115727002968,0.156794425087108,0.4013921113689095,0.1594370541738961,0.36363636363636376,0.3255813953488372,0.2419354838709677,5
0.3750000000000001,0.14705882352941174,0.18674698795180725,0.1549079754601227,0.08605341246290801,0.1986062717770035,0.4106728538283063,0.1887410834779253,0.36363636363636376,0.3837209302325581,0.2419354838709677,6
0.3750000000000001,0.14705882352941174,0.18674698795180725,0.1549079754601227,0.08605341246290801,0.1986062717770035,0.4106728538283063,0.1887410834779253,0.36363636363636376,0.3837209302325581,0.2419354838709677,6
0.278846153846154,0.25490196078431376,0.18072289156626506,0.23006134969325154,0.13353115727002968,0.17073170731707318,0.4338747099767981,0.2138037401195305,0.4272727272727273,0.31395348837209297,0.20967741935483875,5
0.2884615384615385,0.21568627450980388,0.1987951807228916,0.18711656441717792,0.0949554896142433,0.2020905923344948,0.3689095127610209,0.1827646038172368,0.3454545454545457,0.3953488372093023,0.2903225806451615,5
0.2884615384615385,0.21568627450980388,0.1987951807228916,0.18711656441717792,0.0949554896142433,0.2020905923344948,0.3689095127610209,0.1827646038172368,0.3454545454545457,0.3953488372093023,0.2903225806451615,5
0.2884615384615385,0.2254901960784313,0.2530120481927711,0.09662576687116564,0.10979228486646883,0.1672473867595819,0.3805104408352668,0.16753422016579833,0.4272727272727273,0.2790697674418605,0.16129032258064524,5
0.35576923076923084,0.1568627450980392,0.18674698795180725,0.19018404907975456,0.11869436201780414,0.15331010452961671,0.48259860788863107,0.21958743011374796,0.3272727272727276,0.3604651162790698,0.12903225806451624,5
0.35576923076923084,0.2647058823529411,0.16867469879518074,0.1380368098159509,0.12462908011869435,0.08362369337979095,0.3433874709976798,0.1887410834779253,0.36363636363636376,0.3604651162790698,0.193548387096774,6
0.24038461538461545,0.16666666666666666,0.26506024096385544,0.1687116564417178,0.0949554896142433,0.16027874564459932,0.4315545243619489,0.18681318681318612,0.4181818181818184,0.3488372093023256,0.2419354838709677,5
0.2596153846153847,0.2450980392156863,0.22891566265060245,0.11809815950920248,0.11572700296735905,0.2299651567944251,0.382830626450116,0.1505687295160989,0.3818181818181823,0.3255813953488372,0.25806451612903225,5
0.3365384615384617,0.1568627450980392,0.20481927710843376,0.1058282208588957,0.11572700296735905,0.0940766550522648,0.33178654292343385,0.17524580682475488,0.3454545454545457,0.37209302325581395,0.16129032258064524,5
0.278846153846154,0.1568627450980392,0.22289156626506024,0.16411042944785276,0.10089020771513353,0.21602787456445996,0.3805104408352668,0.17755928282244327,0.3272727272727276,0.3604651162790698,0.30645161290322603,6
0.2596153846153847,0.2647058823529411,0.18674698795180725,0.14723926380368094,0.17804154302670624,0.1951219512195122,0.3735498839907193,0.18912666281087454,0.4181818181818184,0.31395348837209297,0.22580645161290325,5
0.3269230769230771,0.2254901960784313,0.15662650602409642,0.102760736196319,0.12166172106824925,0.12195121951219512,0.3433874709976798,0.17620975515712445,0.3363636363636364,0.2441860465116279,0.16129032258064524,5
0.3269230769230771,0.1764705882352941,0.2409638554216868,0.08742331288343558,0.11275964391691393,0.17421602787456447,0.3781902552204176,0.16618469250047951,0.4181818181818184,0.3604651162790698,0.2419354838709677,6
